Détecté dans le texte;Nom du fichier;CIE_NAME;N° Contrat;N°POLEDI;NB_POLEDIS
True;PACKHOLDING_2266127100000_1.pdf;AXA;2266127100000;2266127100000G11;2
True;PACKHOLDING_2266127420032_1.pdf;AXA;2266127420032;2266127420032S95;1
True;PACKHOLDING_2266127420065_1.pdf;AXA;2266127420065;2266127420065D98;5
True;LUNIVERS_DE_LEMBALLAGE_2266127100400_1.pdf;AXA;2266127100400;2266127100400R11;2
True;L_OFFRE_PORTAGE_2270829410200_1.pdf;AXA;2270829410200;2270829410200V43;3
True;PACKHOLDING_2266127420055_1.pdf;AXA;2266127420055;2266127420055S98;5
True;CAFES_SATI_2257154200000_1.pdf;AXA;2257154200000;2257154200000H47;2
True;PACKHOLDING_2266127420042_1.pdf;AXA;2266127420042;2266127420042D65;5
True;TECHNI_P_A_C_2266127420301_1.pdf;AXA;2266127420301;2266127420301K95;2
True;BEREST_BOURGOGNE_2263549420200_1.pdf;AXA;2263549420200;;0
True;LUNIVERS_DE_LEMBALLAGE_2266127420432_1.pdf;AXA;2266127420432;2266127420432C95;2
True;ETABLISSEMENTS_LIEBERMANN_2259647400000_1.pdf;AXA;2259647400000;2259647400000H11;1
True;LINK_GROUP_2840311410050_1.pdf;AXA;2840311410050;2840311410050V50;3
True;PACKHOLDING_2266127420081_1.pdf;AXA;2266127420081;2266127420081V98;5
True;LINK_GROUP_2840311610052_1.pdf;AXA;2840311610052;2840311610052P50;2
True;VHL_2259648400000_1.pdf;AXA;2259648400000;2259648400000P11;2
True;GEZIM_INTERIM_2270829610004_1.pdf;AXA;2270829610004;2270829610004Z43;2
True;PACKHOLDING_2266127420041_1.pdf;AXA;2266127420041;2266127420041C65;5
True;VINCENTZ_SAS_2259649400000_1.pdf;AXA;2259649400000;2259649400000V11;1
True;GEZIM_INTERIM_2270829400000_1.pdf;AXA;2270829400000;2270829400000J16;2
True;FILPACK_2266127420100_1.pdf;AXA;2266127420100;2266127420100R95;2
True;PACKHOLDING_2266127420080_1.pdf;AXA;2266127420080;2266127420080U98;5
True;ETABLISSEMENTS_LIEBERMANN_2259647409002_1.pdf;AXA;2259647409002;2259647409002S98;1
True;LUNIVERS_DE_LEMBALLAGE_2266127420405_1.pdf;AXA;2266127420405;2266127420405Y95;2
True;PACKHOLDING_2266127420015_1.pdf;AXA;2266127420015;2266127420015Z95;2
True;DECIBEL_FRANCE_2263898110400_1.pdf;AXA;2263898110400;2263898110400Z47;2
True;PACKHOLDING_2266127420050_1.pdf;AXA;2266127420050;2266127420050M98;5
True;GEZIM_INTERIM_2270829610002_1.pdf;AXA;2270829610002;2270829610002W43;2
True;FILPACK_PROTECTION_2266127110200_1.pdf;AXA;2266127110200;2266127110200T47;2
True;TECHNI_P_A_C_2266127420300_1.pdf;AXA;2266127420300;2266127420300J95;2
True;LUNIVERS_DE_LEMBALLAGE_2266127420401_1.pdf;AXA;2266127420401;2266127420401T95;2
True;LUNIVERS_DE_LEMBALLAGE_2266127420425_1.pdf;AXA;2266127420425;2266127420425U95;2
True;PACKHOLDING_2266127420052_1.pdf;AXA;2266127420052;2266127420052P98;5
True;PACKHOLDING_2266127110000_1.pdf;AXA;2266127110000;2266127110000B47;2
True;TECHNI_P_A_C_2266127110300_1.pdf;AXA;2266127110300;2266127110300C47;2
True;LINK_GROUP_2270829400200_1.pdf;AXA;2270829400200;2270829400200B16;2
True;LUNIVERS_DE_LEMBALLAGE_2266127420400_1.pdf;AXA;2266127420400;2266127420400S95;2
False;MOLECULE_EURL___00001.pdf;GROUPAMA;;;0
False;HUPSA_PFANNALA.pdf;GROUPAMA;;;0
False;FISCHER_TELECOM_SAS___00001.pdf;GROUPAMA;;;0
False;SFI___00001.pdf;GROUPAMA;;;0
False;FISCHER_SAS___00002.pdf;GROUPAMA;;;0
False;FIDUAL___00002.pdf;GROUPAMA;;;0
False;AUBERGE_DE_LA_PAIX.pdf;GROUPAMA;;;0
False;FIDUAL___00001.pdf;GROUPAMA;;;0
False;FISCHER_SAS___00001.pdf;GROUPAMA;;;0
False;SFI___00002.pdf;GROUPAMA;;;0
False;URSNIC.pdf;GROUPAMA;;;0
False;MOLECULE_EURL___00002.pdf;GROUPAMA;;;0
False;CAFE_AU_RAISIN___00001.pdf;GROUPAMA;;;0
False;CAFE_AU_RAISIN___00002.pdf;GROUPAMA;;;0
False;FISCHER_TELECOM_SAS___00002.pdf;GROUPAMA;;;0
False;LISTE_COURRIERS_INDEXATION_2025.pdf;GROUPAMA;;;0
True;01012025___AVENANT___SDA_SD2M___2532C.pdf;CNP;2532C;2532C;2
True;01012025___AVENANT___COUVENT_DES_SOEURS_FRANCISCAINES___2529Z.pdf;CNP;2529Z;2529Z;3
True;01012025___AVENANT___GRAVIERE_DU_RHIN___2536G.pdf;CNP;2536G;2536G;8
True;01012025___AVENANT___COUVENT_DES_SOEURS_FRANCISCAINES___2536G.pdf;CNP;2536G;2536G;8
True;01012025___AVENANT___NH_TRANSPORTS___2536G.pdf;CNP;2536G;2536G;8
True;01012025___AVENANT___GRAVIERE_DU_RHIN___2530A.pdf;CNP;2530A;2530A;9
True;FRANDEMAR_4363804120000U_PREVOYANCE.pdf;UNIPREVOYANCE;4363804120000U;;0
True;SCI_ROULE_BAVENT_4622100840000S_SANTE.pdf;UNIPREVOYANCE;4622100840000S;4622100840000SF2348500;7
True;IEEPI_4360148090000S_SANTE.pdf;UNIPREVOYANCE;4360148090000S;4360148090000S23496300;2
True;SCHMIDT_LUTZ_4925030450000K_SANTE.pdf;UNIPREVOYANCE;4925030450000K;4925030450000KF2451110;1
True;ORT_NORD_4570100330000P_SANTE_1.pdf;UNIPREVOYANCE;4570100330000P;4570100330000PF1833500;8
True;REPROLAND_4360158040000K_SANTE.pdf;UNIPREVOYANCE;4360158040000K;4360158040000K24732100;2
True;KK_GROUP_4360201000000M_SANTE_2.pdf;UNIPREVOYANCE;4360201000000M;4360201000000M20189502;3
True;ETABLISSEMENTS_TRANSAC_4360131660000W_SANTE.pdf;UNIPREVOYANCE;4360131660000W;4360131660000W21744B32;2
True;GEI_H1_4890700460000N_SANTE_1.pdf;UNIPREVOYANCE;4890700460000N;4890700460000NH4817500;2
True;RIELLO_ONDULEURS_SARL_4360114910000A_SANTE_1.pdf;UNIPREVOYANCE;4360114910000A;4360114910000A20744501;5
True;XENAX_4935003870000Y_SANTE.pdf;UNIPREVOYANCE;4935003870000Y;4935003870000YC5226500;2
True;DIDIER_BITTLER_DIFFUSION_4935004830000B_SANTE.pdf;UNIPREVOYANCE;4935004830000B;4935004830000B;2
True;PIETRAPAOLI_4363804170000S_PREVOYANCE.pdf;UNIPREVOYANCE;4363804170000S;4363804170000S25422;2
True;BETON_DU_RIED_4360101210000V_SANTE.pdf;UNIPREVOYANCE;4360101210000V;4360101210000V20017100;2
False;AVT_CP_ATM_4360119510000A_SANTE_1__6977657_.pdf;UNIPREVOYANCE;;;0
True;GIE_DU_SQUARE_DU_CHATEAU_4511000330000E_SANTE_2.pdf;UNIPREVOYANCE;4511000330000E;4511000330000EH4752500;2
True;CBL_OPTIQUE_4360100810000N_SANTE.pdf;UNIPREVOYANCE;4360100810000N;4360100810000N20004100;2
True;PZRO_4935001270000L_SANTE.pdf;UNIPREVOYANCE;4935001270000L;4935001270000LF1H19100;1
True;ETABLISSEMENTS_HEID_PAUL_4691101170000N_SANTE.pdf;UNIPREVOYANCE;4691101170000N;4691101170000NG0049500;4
True;HITSCHLER_FRANCE_4925020040000S_PREVOYANCE.pdf;UNIPREVOYANCE;4925020040000S;;0
True;JANOSCHKA_FRANCE_SAS_4936000050000V_PREVOYANCE.pdf;UNIPREVOYANCE;4936000050000V;4936000050000VH4V63110;2
True;LINGENHELD_TP_HAUT_RHIN_4551000630000L_PREVOYANCE.pdf;UNIPREVOYANCE;4551000630000L;4551000630000LE5266100;28
True;BECK_BOISSONS_4360132890000D_SANTE.pdf;UNIPREVOYANCE;4360132890000D;4360132890000D21834B30;2
True;CALISTA_SYSTEMS_4360216550000L_SANTE.pdf;UNIPREVOYANCE;4360216550000L;4360216550000L23256500;4
True;EMKA_4360110200000K_SANTE_2.pdf;UNIPREVOYANCE;4360110200000K;;0
True;MY_JOB_EST_4985700180000F_SANTE_2.pdf;UNIPREVOYANCE;4985700180000F;4985700180000F;3
True;SPARKEL_4360155140000L_SANTE.pdf;UNIPREVOYANCE;4360155140000L;;0
True;ALLOG_IMMOBILIER_4360142860000K_SANTE.pdf;UNIPREVOYANCE;4360142860000K;4360142860000K22995111;1
True;GERSTAECKER_FRANCE_LE_GEANT_4470900510000K_SANTE_3.pdf;UNIPREVOYANCE;4470900510000K;4470900510000KF2J92302;222
True;MAURAN_4360155360000R_SANTE_1.pdf;UNIPREVOYANCE;4360155360000R;;0
True;ALSACIENNE_DE_CHARPENTES_SA_4935004880000Z_PREVOYANCE.pdf;UNIPREVOYANCE;4935004880000Z;4935004880000ZC0074110;1
True;GERIC_ASL_4360137800000K_SANTE.pdf;UNIPREVOYANCE;4360137800000K;4360137800000K22233302;1
True;SINEA_4925010340000P_PREVOYANCE.pdf;UNIPREVOYANCE;4925010340000P;4925010340000PH4472100;1
True;Z_ET_SCH_INTERPOLYMER_4360155690000M_SANTE_1.pdf;UNIPREVOYANCE;4360155690000M;4360155690000M21897306;4
True;Centre_des_Arts_Martiaux_4360121510000N_SANTE.pdf;UNIPREVOYANCE;4360121510000N;4360121510000N21108302;1
True;GERSTAECKER_METZ_4470900510000K_SANTE_5.pdf;UNIPREVOYANCE;4470900510000K;4470900510000KF2J92302;222
True;LOHNER_MAINTENANCE_ET_TECHNIQU_4557000270000M_SANTE_1.pdf;UNIPREVOYANCE;4557000270000M;;0
True;LINGENHELD_ENVIRONNEMENT_4551000600000C_PREVOYANCE.pdf;UNIPREVOYANCE;4551000600000C;4551000600000CE5266AG0;18
True;ALSACE_INFO_SERVICE_4511000350000T_SANTE_2.pdf;UNIPREVOYANCE;4511000350000T;;0
True;BIO_CAP_TECH_4935000770000H_PREVOYANCE.pdf;UNIPREVOYANCE;4935000770000H;;0
True;SAINT_JEAN_EMBALLAGES_4570100340000J_PREVOYANCE.pdf;UNIPREVOYANCE;4570100340000J;4570100340000JF1834100;2
True;GARAGE_RIEGER_ET_CIE_4925040640000W_SANTE.pdf;UNIPREVOYANCE;4925040640000W;4925040640000WF0142301;2
True;AVT_CP_A._BERNARD_4360116900000T_SANTE__6945153.pdf;UNIPREVOYANCE;4360116900000T;4360116900000T20860500;2
True;HUESCKER_FRANCE_4360145820000B_SANTE.pdf;UNIPREVOYANCE;4360145820000B;4360145820000B23400502;2
True;SARL_PIROUETTE_EDITIONS_4360139460000H_SANTE.pdf;UNIPREVOYANCE;4360139460000H;4360139460000H22139502;1
True;SML_LOCATION_4935005350000T_PREVOYANCE.pdf;UNIPREVOYANCE;4935005350000T;4935005350000T20018110;1
True;LES_RAYEUX_4360160910000A_SANTE.pdf;UNIPREVOYANCE;4360160910000A;4360160910000A25471500;6
True;MAISON_DE_RETRAITE_DU_PETIT_C_4360117420000L_SANTE.pdf;UNIPREVOYANCE;4360117420000L;4360117420000L20854B30;2
True;EVIDIENCE_4770907670000Q_SANTE_1.pdf;UNIPREVOYANCE;4770907670000Q;4770907670000QG5184500;8
True;STRATEGIE__INVEST_4360161450000G_SANTE_2.pdf;UNIPREVOYANCE;4360161450000G;4360161450000G25387501;5
True;IMAGINE_L_ARCHITECTURE_4925040060000M_SANTE.pdf;UNIPREVOYANCE;4925040060000M;;0
True;GARAGE_RIEGER_ET_CIE_4935000140000A_SANTE.pdf;UNIPREVOYANCE;4935000140000A;4935000140000AF0142110;2
True;FEHR_TECHNOLOGIES_RHONE_ALPES_4551000280000B_SANTE_1.pdf;UNIPREVOYANCE;4551000280000B;;0
True;SARL_INTER_ACTION_4360102950000A_SANTE.pdf;UNIPREVOYANCE;4360102950000A;4360102950000A20076500;2
True;FEHR_TECHNOLOGIES_IDF_4551000230000D_PREVOYANCE.pdf;UNIPREVOYANCE;4551000230000D;;0
True;PARIS_MIKI_4360121620000D_SANTE_2.pdf;UNIPREVOYANCE;4360121620000D;4360121620000D21103300;5
True;ETABLISSEMENTS_ALEXANDRE_4360117160000C_SANTE.pdf;UNIPREVOYANCE;4360117160000C;4360117160000C20844110;1
True;AKTAS_BATIMENT_CONSTRUCTIONS_4935002170000W_PREVOYANCE.pdf;UNIPREVOYANCE;4935002170000W;4935002170000WE5S43110;2
True;STE_CHAMPENOISE_DE_MECANIQUE_4360160800000K_SANTE_1.pdf;UNIPREVOYANCE;4360160800000K;;0
True;ECB_SARL_4360150880000B_SANTE.pdf;UNIPREVOYANCE;4360150880000B;4360150880000BB4007100;2
True;HOTEL_DE_FRANCE_4363802020000L_PREVOYANCE.pdf;UNIPREVOYANCE;4363802020000L;4363802020000L241871D2;1
True;PRECITEC_SARL_4935000290000T_SANTE.pdf;UNIPREVOYANCE;4935000290000T;4935000290000TF1547100;2
True;GROUPE_RHENAN_DE_PATHOLOGIE_4360121670000B_SANTE_2.pdf;UNIPREVOYANCE;4360121670000B;;0
True;CLIM_W_4935002830000N_SANTE.pdf;UNIPREVOYANCE;4935002830000N;4935002830000NF1630100;1
True;MAURAN_4360155370000L_SANTE.pdf;UNIPREVOYANCE;4360155370000L;;0
True;GERSTAECKER_RENNES_4470900510000K_SANTE_3.pdf;UNIPREVOYANCE;4470900510000K;4470900510000KF2J92302;222
True;TRANSPORTS_WAIRY_ET_FILS_4360120990000V_SANTE_2.pdf;UNIPREVOYANCE;4360120990000V;4360120990000V21062100;3
True;FINANCIERE_MD_4360134470000U_SANTE.pdf;UNIPREVOYANCE;4360134470000U;4360134470000U21758301;2
True;DWS_DISTRIBUTION_4360800480000H_SANTE.pdf;UNIPREVOYANCE;4360800480000H;4360800480000H22846B31;4
True;MY_JOB_EST_STRASBOURG_4985700170000L_SANTE_2.pdf;UNIPREVOYANCE;4985700170000L;4985700170000L20998302;12
False;ADIL_67_4360135480000V_SANTE.pdf;UNIPREVOYANCE;;;0
True;FEHR_TECHNOLOGIES_RHONE_ALPES_4551000280000B_SANTE_4.pdf;UNIPREVOYANCE;4551000280000B;;0
True;TRANSPORTS_JLN_MARTIN_4935003210000G_PREVOYANCE.pdf;UNIPREVOYANCE;4935003210000G;4935003210000G;1
True;VALERIE_PEIFFER_MANGUIN_4360121020000E_SANTE.pdf;UNIPREVOYANCE;4360121020000E;;0
True;GERSTAECKER_MARSEILLE_4470900520000E_SANTE.pdf;UNIPREVOYANCE;4470900520000E;4470900520000EF2J92300;91
True;GERSTAECKER_GD_EST_MULHOUSE_4470900520000E_SANTE.pdf;UNIPREVOYANCE;4470900520000E;4470900520000EF2J92300;91
True;MADELEINE_S.A._4360143770000Q_SANTE.pdf;UNIPREVOYANCE;4360143770000Q;4360143770000Q23338501;1
True;FOTINTEGRATION_4935002900000A_SANTE.pdf;UNIPREVOYANCE;4935002900000A;4935002900000AF1627100;1
True;SARL_JF_4360125610000K_SANTE_2.pdf;UNIPREVOYANCE;4360125610000K;4360125610000K21351101;3
True;REPRESENTATION_PERMANENTE_RFA_4360134680000F_SANTE_1.pdf;UNIPREVOYANCE;4360134680000F;4360134680000F21895500;5
True;IEEPI_4360148060000J_SANTE_2.pdf;UNIPREVOYANCE;4360148060000J;4360148060000J23496101;5
True;FLASHMETAL_4363902470000T_PREVOYANCE.pdf;UNIPREVOYANCE;4363902470000T;4363902470000TC81631D0;4
True;BRCI_4360210320000W_SANTE.pdf;UNIPREVOYANCE;4360210320000W;4360210320000W21741111;2
True;PIERRE_ET_LOISIRS_4360156020000H_SANTE.pdf;UNIPREVOYANCE;4360156020000H;4360156020000H23022503;2
True;EDITIONS_DIPA_BURDA_4935001190000E_PREVOYANCE.pdf;UNIPREVOYANCE;4935001190000E;4935001190000EC1049301;2
True;RAICO_FRANCE_4360132870000P_SANTE.pdf;UNIPREVOYANCE;4360132870000P;4360132870000P21772110;2
True;IMMOBILIER_COTE_BOIS_4360116310000P_SANTE.pdf;UNIPREVOYANCE;4360116310000P;4360116310000P20799110;1
True;ELUMATEC_4360117140000N_SANTE.pdf;UNIPREVOYANCE;4360117140000N;;0
True;ELSASS_POIDS_LOURDS_4360300290000A_SANTE.pdf;UNIPREVOYANCE;4360300290000A;4360300290000A21937111;2
True;SOPRAVIT_4460100130000G_SANTE.pdf;UNIPREVOYANCE;4460100130000G;4460100130000G21881AN1;2
True;SCI_ROULE_BAVENT_4770125690000E_PREVOYANCE.pdf;UNIPREVOYANCE;4770125690000E;4770125690000EF2348111;2
True;LINGENHELD_ENVIRONNEMENT_4551000630000L_PREVOYANCE.pdf;UNIPREVOYANCE;4551000630000L;4551000630000LE5266100;28
True;RHINE_EUROPE_TERMINALS_4740400300000H_SANTE_4.pdf;UNIPREVOYANCE;4740400300000H;4740400300000HH4F15500;4
True;FAVORI_4935000780000C_SANTE.pdf;UNIPREVOYANCE;4935000780000C;4935000780000CH4952500;2
True;TRADISTYL_CONSTRUCTION_4360144520000H_SANTE.pdf;UNIPREVOYANCE;4360144520000H;4360144520000H23191301;2
True;DFP_LES_AQUATIQUES_4935003520000N_SANTE.pdf;UNIPREVOYANCE;4935003520000N;4935003520000NE5261100;1
True;Centre_des_Arts_Martiaux_4360121500000T_SANTE_1.pdf;UNIPREVOYANCE;4360121500000T;4360121500000T21108300;2
True;COUTIER_INDUSTRIE_4360114760000G_SANTE_2.pdf;UNIPREVOYANCE;4360114760000G;4360114760000G20795A11;5
True;STE_CHAMPENOISE_DE_MECANIQUE_4360160800000K_SANTE_2.pdf;UNIPREVOYANCE;4360160800000K;;0
True;MANUTENTION_TRANSPORT_SERVICE_4551000630000L_PREVOYANCE.pdf;UNIPREVOYANCE;4551000630000L;4551000630000LE5266100;28
True;ATELIER_EM_4360227660000Y_SANTE.pdf;UNIPREVOYANCE;4360227660000Y;4360227660000Y25763500;2
True;ALSACE_ELECTRO_DIESEL_4360300680000N_SANTE.pdf;UNIPREVOYANCE;4360300680000N;4360300680000N23466100;4
True;GERSTAECKER_NICE_4470900510000K_SANTE_3.pdf;UNIPREVOYANCE;4470900510000K;4470900510000KF2J92302;222
True;CBC_CONTROL_SARL_4935000310000H_SANTE.pdf;UNIPREVOYANCE;4935000310000H;;0
True;FEHR_TECHNOLOGIES_IDF_4551000590000H_SANTE_3.pdf;UNIPREVOYANCE;4551000590000H;;0
True;ETABLISSEMENTS_TRANSAC_4360131650000C_SANTE_1.pdf;UNIPREVOYANCE;4360131650000C;4360131650000C21744B30;5
True;DJA_GIU_AGENCY_4985700050000B_SANTE.pdf;UNIPREVOYANCE;4985700050000B;;0
True;WALTER_SARL_4935000440000M_PREVOYANCE.pdf;UNIPREVOYANCE;4935000440000M;4935000440000MB5168110;1
True;LINGENHELD_4551000600000C_PREVOYANCE.pdf;UNIPREVOYANCE;4551000600000C;4551000600000CE5266AG0;18
True;SELARL_DU_DR_RAPHAEL_HULI_4360121720000Z_SANTE_2.pdf;UNIPREVOYANCE;4360121720000Z;4360121720000Z21107B30;5
True;MINDIGITAL_4360111520000S_SANTE_1.pdf;UNIPREVOYANCE;4360111520000S;;0
True;LINCK_SARL_4935002270000S_SANTE.pdf;UNIPREVOYANCE;4935002270000S;4935002270000S00AM6300;2
True;GERSTAECKER_MONTPELLIER_4470900510000K_SANTE_3.pdf;UNIPREVOYANCE;4470900510000K;4470900510000KF2J92302;222
True;FEHR_TECHNOLOGIES_RHONE_ALPES_4551000280000B_SANTE_3.pdf;UNIPREVOYANCE;4551000280000B;;0
True;MD_FINANCE_4360106590000W_SANTE.pdf;UNIPREVOYANCE;4360106590000W;4360106590000W20245110;2
True;BRETZEL_BURGARD_4381000300000U_SANTE.pdf;UNIPREVOYANCE;4381000300000U;4381000300000U;2
True;SECOB_4935004720000L_PREVOYANCE.pdf;UNIPREVOYANCE;4935004720000L;4935004720000LF1706100;2
False;AVT_CP_BLUE_EMERAUDE_4360150150000Y_SANTE_2__7963056.pdf;UNIPREVOYANCE;;;0
True;ELSASS_POIDS_LOURDS_4360300310000P_SANTE.pdf;UNIPREVOYANCE;4360300310000P;4360300310000P21937301;2
True;HUBER_AFFRETEMENT_4936000010000S_SANTE.pdf;UNIPREVOYANCE;4936000010000S;4936000010000SG3078101;1
True;GROUPE_RHENAN_DE_PATHOLOGIE_4360121680000V_SANTE.pdf;UNIPREVOYANCE;4360121680000V;;0
True;CONVERSION_BOOSTERS_4360163360000T_SANTE.pdf;UNIPREVOYANCE;4360163360000T;4360163360000T25887102;2
True;ALSACE_ELECTRO_DIESEL_4360300670000T_SANTE.pdf;UNIPREVOYANCE;4360300670000T;4360300670000T234661D1;2
True;GERSTAECKER_METZ_4470900510000K_SANTE_2.pdf;UNIPREVOYANCE;4470900510000K;4470900510000KF2J92302;222
True;CARL_FUHR_4360116670000T_SANTE.pdf;UNIPREVOYANCE;4360116670000T;4360116670000T20907100;1
True;MAURAN_4360155390000A_PREVOYANCE.pdf;UNIPREVOYANCE;4360155390000A;4360155390000A24183B20;2
True;MARCEL_MULLER_SAS_4360161180000D_SANTE_2.pdf;UNIPREVOYANCE;4360161180000D;4360161180000DF1535303;5
True;TRANSPORTS_WAIRY_ET_FILS_4360120990000V_SANTE_1.pdf;UNIPREVOYANCE;4360120990000V;4360120990000V21062100;3
True;SPIELMANN_MATERIAUX_4360148320000S_SANTE_2.pdf;UNIPREVOYANCE;4360148320000S;;0
True;FAURE_LE_PAGE_PARIS_4360116260000R_SANTE_1.pdf;UNIPREVOYANCE;4360116260000R;4360116260000R20802501;4
True;TRADISTYL_CONSTRUCTION_4360144530000C_SANTE.pdf;UNIPREVOYANCE;4360144530000C;4360144530000C23191300;2
True;MY_JOB_EST_NANCY_4985700150000W_SANTE.pdf;UNIPREVOYANCE;4985700150000W;4985700150000W20998101;2
True;GERSTAECKER_BORDEAUX_4470900510000K_SANTE_5.pdf;UNIPREVOYANCE;4470900510000K;4470900510000KF2J92302;222
True;ECOLOR_4360117610000H_SANTE_2.pdf;UNIPREVOYANCE;4360117610000H;4360117610000H20904101;3
True;STEAH_4360161210000M_SANTE.pdf;UNIPREVOYANCE;4360161210000M;4360161210000M20185304;2
True;FONDERIE_DE_LARIANS_4360160870000W_SANTE.pdf;UNIPREVOYANCE;4360160870000W;4360160870000W25268302;2
True;DS_INGENIERIE_4935000120000L_SANTE.pdf;UNIPREVOYANCE;4935000120000L;4935000120000LH4871301;2
True;CS_WISMAR_FRANCE_4360103770000E_SANTE.pdf;UNIPREVOYANCE;4360103770000E;4360103770000E20093111;2
True;ECOLOR_4360117650000L_SANTE_3.pdf;UNIPREVOYANCE;4360117650000L;4360117650000L20904301;4
True;CHAMBRE_FRANCO_ALLEMANDE_4360161120000L_SANTE_1.pdf;UNIPREVOYANCE;4360161120000L;4360161120000L25317502;5
True;SPIR_STAR_FRANCE_4926000010000A_SANTE.pdf;UNIPREVOYANCE;4926000010000A;4926000010000AF1443501;2
True;IMMOBILIER_COTE_BOIS_4360116300000U_SANTE_1.pdf;UNIPREVOYANCE;4360116300000U;4360116300000U20799101;3
False;NOVA_7_4360200730000J_SANTE.pdf;UNIPREVOYANCE;;;0
False;CABINET_DENTAIRE_HENRI_GUEGAN_4360119310000J_SANTE.pdf;GROUPAMA;;;0
True;TALENTS__EVENTS_4935002490000Y_SANTE.pdf;UNIPREVOYANCE;4935002490000Y;4935002490000YH4A35500;2
True;GM_LE_VIN_4360109650000J_SANTE_2.pdf;UNIPREVOYANCE;4360109650000J;4360109650000J20542100;2
True;ROME_4935003640000Y_SANTE.pdf;UNIPREVOYANCE;4935003640000Y;4935003640000YC8178100;2
True;MY_JOB_FRANCE_4985700160000R_SANTE_2.pdf;UNIPREVOYANCE;4985700160000R;4985700160000R;1
True;AMBIANCE_CUISINE_4935005020000Y_SANTE.pdf;UNIPREVOYANCE;4935005020000Y;;0
True;WEINMANN_TECHNOLOGIES_4363900500000P_PREVOYANCE.pdf;UNIPREVOYANCE;4363900500000P;4363900500000P241551D0;1
True;EXCEPT_4360216590000P_SANTE.pdf;UNIPREVOYANCE;4360216590000P;4360216590000P23258301;4
True;CENTRE_ALSACIEN_DE_REPROGRAPHI_4511000450000P_PREVOYANCE.pdf;UNIPREVOYANCE;4511000450000P;4511000450000PH4755110;2
False;AVT_CP_AVENNA_OPTIM_SAS_4360109780000N_SANTE_1__6793401.pdf;UNIPREVOYANCE;;;0
True;BORY_PLAST_SAS_4925040420000R_SANTE.pdf;UNIPREVOYANCE;4925040420000R;4925040420000RC5150AN0;2
True;MI.CA.DO_4360161320000C_SANTE_2.pdf;UNIPREVOYANCE;4360161320000C;4360161320000C25349500;6
True;PROCESS_TECHNOLOGIES_4360162570000Y_SANTE_1.pdf;UNIPREVOYANCE;4360162570000Y;4360162570000Y25752101;5
True;STEAH_4360105490000U_SANTE.pdf;UNIPREVOYANCE;4360105490000U;;0
True;CELENE_4410500230000Z_PREVOYANCE.pdf;UNIPREVOYANCE;4410500230000Z;4410500230000ZF2551B30;6
True;SINBIO_SCOP_4360227850000U_SANTE.pdf;UNIPREVOYANCE;4360227850000U;4360227850000U25804502;4
True;LINGENHELD_TRAVAUX_PUBLICS_4551000600000C_PREVOYANCE.pdf;UNIPREVOYANCE;4551000600000C;4551000600000CE5266AG0;18
True;SIB_ETUDES_4360220200000C_SANTE.pdf;UNIPREVOYANCE;4360220200000C;;0
True;OLIJUMA_4622100840000S_SANTE.pdf;UNIPREVOYANCE;4622100840000S;4622100840000SF2348500;7
True;FEHR_GROUPE_4551000280000B_SANTE_3.pdf;UNIPREVOYANCE;4551000280000B;;0
True;GERSTAECKER_MARSEILLE_4470900510000K_SANTE_2.pdf;UNIPREVOYANCE;4470900510000K;4470900510000KF2J92302;222
True;PORT_AUTONOME_DE_STRASBOURG_4740400240000Q_PREVOYANCE_2.pdf;UNIPREVOYANCE;4740400240000Q;4740400240000Q01071501;6
True;ECB_SARL_4360150870000G_SANTE_1.pdf;UNIPREVOYANCE;4360150870000G;4360150870000GB4007101;5
True;SAMSON_4360117820000T_SANTE.pdf;UNIPREVOYANCE;4360117820000T;4360117820000T20009105;1
True;AGENDA_ETUDIM_SRL_4925040220000A_SANTE.pdf;UNIPREVOYANCE;4925040220000A;;0
True;RLM_SARL_4985700070000Q_SANTE_2.pdf;UNIPREVOYANCE;4985700070000Q;4985700070000QG3103;2
True;GERSTAECKER_RENNES_4470900490000V_SANTE.pdf;UNIPREVOYANCE;4470900490000V;4470900490000VF2J92100;35
True;FEHR_TECHNOLOGIES_IDF_4551000590000H_SANTE_1.pdf;UNIPREVOYANCE;4551000590000H;;0
True;HOLDING_MACH_4360300710000W_SANTE.pdf;UNIPREVOYANCE;4360300710000W;4360300710000W23497100;2
True;IEEPI_4360148070000D_SANTE.pdf;UNIPREVOYANCE;4360148070000D;4360148070000D23496100;2
True;BOIS_ET_CONNEXES_DALSACE_4935001930000C_SANTE.pdf;UNIPREVOYANCE;4935001930000C;4935001930000CF1H25110;1
True;PIERRE_ET_LOISIRS_4360156010000N_SANTE.pdf;UNIPREVOYANCE;4360156010000N;4360156010000N23022502;3
True;TAXIS_LAMPERT_JUSTINE_4360116830000G_SANTE_1.pdf;UNIPREVOYANCE;4360116830000G;4360116830000G20861501;5
True;CHAUSSURES_MATTER_SARL_4935002100000K_SANTE.pdf;UNIPREVOYANCE;4935002100000K;4935002100000KF2569B30;2
True;RIELLO_ONDULEURS_SARL_4360114920000U_SANTE.pdf;UNIPREVOYANCE;4360114920000U;4360114920000U20744500;2
True;EMAK_4590900110000L_SANTE_1.pdf;UNIPREVOYANCE;4590900110000L;4590900110000LF1444500;4
True;SCHNEIDER_FACADES_4935003060000N_SANTE.pdf;UNIPREVOYANCE;4935003060000N;4935003060000NF1628100;1
